Category,v 2019  ,Plant ID,Plant Name,Unit,Status,Start Date,Retire Date,Prime mover ID,Prime Mover,Capacity,net MWh,Primary,Primary,Secondary,Secondary
,,,,,,,,,Description,,,Fuel Use MMBTU,Energy Source,Fuel Use MMBTU,Energy Source
G,2019,G0231,Glenarm,GT 1,OP,1/1/1976,,GT,Combustion (gas) Turbine,28.8,1617.02,17305,NG,0,OIL
G,2019,G0231,Glenarm,GT 2,IS,1/1/1976,,GT,Combustion (gas) Turbine,28.8,0.12,0,NG,0,OIL
G,2019,G0231,Glenarm,GT 3,OP,9/15/2003,,GT,Combustion (gas) Turbine,60.5,19110,210541,NG,0,UNK
G,2019,G0231,Glenarm,GT 4,OP,9/15/2004,,GT,Combustion (gas) Turbine,60.5,15798,174748,NG,0,UNK
G,2019,G0231,Glenarm,GT 5,OP,12/20/2016,,GT,Combustion (gas) Turbine,71,23894,267162,NG,0,UNK
B,2019,B0017,Glendale Battery Energy Storage (G2BESS),Unit 1,OP,10/1/2017,,OT,Other (Explain in Notes),2,-11.32,0,BAT,0,N/A
G,2019,G0233,Goal Line LP,Unit 1,OP,2/1/1995,,CT,Combined Cycle - Combustion Turbine portion,41.3,6996.24,74460,NG,0,UNK
G,2019,G0233,Goal Line LP,Unit 2,OP,2/1/1995,,CA,Combined Cycle - Steam Turbine portion,10.2,1488.8,0,NG,0,UNK
W,2019,W0390,Golden Acorn Casino,WPRS 1,OP,12/31/1989,,WT,Wind Turbine,1,4303.02,0,WND,0,N/A
W,2019,W0461,Golden Hills,WPRS 1,OP,12/1/2015,,WT,Wind Turbine,85.92,293652,0,WND,0,N/A
W,2019,W0468,Golden Hills North,WPRS 1,OP,11/8/2017,,WT,Wind Turbine,46,174263,0,WND,0,N/A
S,2019,S0208,Golden Springs Building C1,C1,OP,2/10/2012,,PV,Photovoltaic,1.3,1632,0,SUN,0,UNK
S,2019,S0209,Golden Springs Building D1,D1,OP,8/1/2012,,PV,Photovoltaic,1.3,1925,0,SUN,0,UNK
S,2019,S0576,Golden Springs Building F,Unit 1,OP,12/31/2016,,PV,Photovoltaic,1.3,2348,0,SUN,0,N/A
S,2019,S0575,Golden Springs Building G,Unit 1,OP,12/31/2016,,PV,Photovoltaic,1.25,2204,0,SUN,0,N/A
S,2019,S0438,Golden Springs Building H,1,OP,3/12/2015,,PV,Photovoltaic,1.5,2355,0,SUN,0,N/A
S,2019,S0577,Golden Springs Building L,Unit 1,OP,12/31/2016,,PV,Photovoltaic,1,1576,0,SUN,0,N/A
S,2019,S0439,Golden Springs Building M,1,MR,3/10/2016,,PV,Photovoltaic,1.75,3064,0,SUN,0,N/A
S,2019,S9012,Golden State Vintners,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
S,2019,S9202,Goodbar Solar 1 LLC,Unit 1,OP,12/31/2014,,PV,Photovoltaic,1.5,2628,0,SUN,0,N/A
S,2019,S9005,Google Inc.,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
S,2019,S9031,Google Inc.,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
G,2019,G0916,Goose Haven Peaker,GH1JT1,OP,1/1/2003,,GT,Combustion (gas) Turbine,48.1,11509,133215,NG,0,UNK
H,2019,H0241,Gosselin Hydroelectric Plant,Gen 1,OP,6/1/1983,,HY,Hydraulic Turbine (conventional),1,2742,0,WAT,0,UNK
H,2019,H0241,Gosselin Hydroelectric Plant,Gen 2,OP,6/1/1983,,HY,Hydraulic Turbine (conventional),1,2742,0,WAT,0,UNK
H,2019,H0209,Graeagle,1,OP,12/28/1981,,HY,Hydraulic Turbine (conventional),0.44,2547,0,WAT,0,UNK
S,2019,S9102,Granite Construction Company,1,OP,1/1/2012,,PV,Photovoltaic,1.1,1703,0,SUN,0,N/A
T,2019,T0030,Grant #20,GTST20,OP,10/1/1985,,ST,Steam Turbine,120,244322,0,GEO,0,UNK
S,2019,S0310,Grasslands EPWF,1,OP,7/1/2013,,PV,Photovoltaic,2.5,4584,0,SUN,0,UNK
S,2019,S0311,Grasslands RES-BCT,1,OP,7/1/2013,,PV,Photovoltaic,2.5,3806,0,SUN,0,UNK
G,2019,G0236,Grayson,1,OP,4/15/1941,,CA,Combined Cycle - Steam Turbine portion,20,23.11,0,NG,0,UNK
G,2019,G0236,Grayson,2,OP,4/15/1941,,CA,Combined Cycle - Steam Turbine portion,20,628.08,0,NG,0,UNK
G,2019,G0236,Grayson,3,OP,6/1/1953,,ST,Steam Turbine,20,0.12,0.12,NG,0.03,LFG
G,2019,G0236,Grayson,4,OP,6/1/1959,,ST,Steam Turbine,44,0.12,0.12,NG,0.03,LFG
G,2019,G0236,Grayson,5,OP,6/1/1964,,ST,Steam Turbine,44,59619,867431,NG,0.03,LFG
G,2019,G0236,Grayson,8-A,OP,6/1/1977,,CT,Combined Cycle - Combustion Turbine portion,30,582.07,12766.1,NG,0.03,DFO
G,2019,G0236,Grayson,8-B/C,OP,6/1/1977,,CT,Combined Cycle - Combustion Turbine portion,60,1699.09,33506,NG,0,OIL
G,2019,G0236,Grayson,9,OP,1/4/2004,,GT,Combustion (gas) Turbine,49,17378,195020,NG,0,DFO
S,2019,S0653,Great Valley Solar Portfolio (Tranquillity 8),Amarillo,OP,12/26/2017,,PV,Photovoltaic,20,54979,0,SUN,0,N/A
S,2019,S0653,Great Valley Solar Portfolio (Tranquillity 8),Azul,OP,12/26/2017,,PV,Photovoltaic,20,47289,0,SUN,0,N/A
S,2019,S0653,Great Valley Solar Portfolio (Tranquillity 8),Rojo,OP,4/14/2018,,PV,Photovoltaic,100,278487,0,SUN,0,N/A
S,2019,S0653,Great Valley Solar Portfolio (Tranquillity 8),Verde,OP,3/13/2018,,PV,Photovoltaic,60,163973,0,SUN,0,N/A
S,2019,S0204,Green Acres Solar Facility 1,1,OP,9/1/2012,,PV,Photovoltaic,3,6720,0,SUN,0,UNK
S,2019,S0203,Green Acres Solar Facility 2,1,OP,9/1/2012,,PV,Photovoltaic,1,2320,0,SUN,0,UNK
S,2019,S0666,Green Beanworks B,Unit 1,OP,12/28/2018,,PV,Photovoltaic,3,7651,0,SUN,0,N/A
S,2019,S0667,Green Beanworks C,Unit 1,OP,8/18/2018,,PV,Photovoltaic,3,7672,0,SUN,0,N/A
S,2019,S0668,Green Beanworks D,Unit 1,OP,8/24/2018,,PV,Photovoltaic,3,7413,0,SUN,0,N/A
W,2019,W0299,Green Power I (Dutch Energy Corp),WPRS 1,OP,4/13/1990,,WT,Wind Turbine,16.2,17194.3,0,WND,0,N/A
G,2019,G0238,Greenleaf 1 Inc.,GL1JT1,OP,3/1/1989,,CT,Combined Cycle - Combustion Turbine portion,46,7392.1,79592,NG,0,UNK
G,2019,G0238,Greenleaf 1 Inc.,GL1ST1,OP,3/1/1989,,CA,Combined Cycle - Steam Turbine portion,26,1468.1,0,NG,0,UNK
G,2019,G0239,Greenleaf 2 Inc.,GL2JT1,OP,12/1/1989,,GT,Combustion (gas) Turbine,50,221904,2154460,NG,0,UNK
H,2019,H0211,Greg Avenue,1,OP,9/1/1979,,HY,Hydraulic Turbine (conventional),1,0.01,0.01,WAT,0.01,UNK
S,2019,S9172,Gridley Main Two,Unit 1,OP,4/1/2013,,PV,Photovoltaic,2.5,4155.37,0,SUN,0,UNK
S,2019,S9087,Grimmway Enterprises Inc.,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
S,2019,S9088,Grimmway Enterprises Inc.,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
S,2019,S9091,Grimmway Enterprises Inc.,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
H,2019,H0213,Grizzly,1,OP,11/1/1993,,HY,Hydraulic Turbine (conventional),21,0.12,0,WAT,0,UNK
S,2019,S9014,Grundfos Pumps,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
S,2019,S0156,Grundman-Wilkinson Solar Farm (Bruceville Road),PV1,OP,12/28/2011,,PV,Photovoltaic,18,32343.3,0,SUN,0,UNK
S,2019,S0225,Guernsey Solar Station,1,OP,9/18/2013,,PV,Photovoltaic,20,43082,0,SUN,0,UNK
H,2019,H0215,Haas,Unit 591,OP,12/23/1958,,HY,Hydraulic Turbine (conventional),72,322114,0,WAT,0,UNK
H,2019,H0215,Haas,Unit 592,OP,12/23/1958,,HY,Hydraulic Turbine (conventional),72,327410,0,WAT,0,UNK
H,2019,H0216,Haiwee,Unit 1,OP,7/1/1927,,HY,Hydraulic Turbine (conventional),3.7,-104,0,WAT,0,UNK
H,2019,H0216,Haiwee,Unit 2,OP,7/1/1927,,HY,Hydraulic Turbine (conventional),2.7,0.01,0,WAT,0,UNK
H,2019,H0217,Halsey,Unit 569,OP,12/6/1916,,HY,Hydraulic Turbine (conventional),11,41226,0,WAT,0,UNK
H,2019,H0218,Hamilton Branch,1,IS,8/1/1921,,HY,Hydraulic Turbine (conventional),2.3,0.01,0,WAT,0,UNK
H,2019,H0218,Hamilton Branch,2,OP,8/1/1921,,HY,Hydraulic Turbine (conventional),2.6,0.01,0,WAT,0,UNK
G,2019,G0832,Hanford Energy Park Peaker,1,OP,9/1/2001,,GT,Combustion (gas) Turbine,46,5505.01,67202,NG,0,UNK
G,2019,G0832,Hanford Energy Park Peaker,2,OP,9/6/2001,,GT,Combustion (gas) Turbine,46,5174.01,62671,NG,0,UNK
G,2019,G0245,Harbor,Unit #1,OP,1/1/1995,,CT,Combined Cycle - Combustion Turbine portion,85.34,34564,644283,NG,1573,DFO
G,2019,G0245,Harbor,Unit #10,OP,1/1/2002,,GT,Combustion (gas) Turbine,60.5,3631,49375,NG,616,OIL
G,2019,G0245,Harbor,Unit #11,OP,1/1/2002,,GT,Combustion (gas) Turbine,60.5,3541,50659,NG,728,OIL
G,2019,G0245,Harbor,Unit #12,OP,1/1/2002,,GT,Combustion (gas) Turbine,60.5,3647,43950,NG,505,OIL
G,2019,G0245,Harbor,Unit #13,OP,1/1/2002,,GT,Combustion (gas) Turbine,60.5,2778,42368,NG,448,OIL
G,2019,G0245,Harbor,Unit #14,OP,1/1/2002,,GT,Combustion (gas) Turbine,60.5,4138,56558,NG,504,OIL
G,2019,G0245,Harbor,Unit #2,OP,1/1/1995,,CT,Combined Cycle - Combustion Turbine portion,85.34,24899,518058,NG,1291,DFO
G,2019,G0245,Harbor,Unit #5,OP,1/1/1995,,CA,Combined Cycle - Steam Turbine portion,75,22342,0,NG,0,OIL
G,2019,G0246,Harbor Cogeneration Co,HCC GT-1,SB,4/12/1989,,CT,Combined Cycle - Combustion Turbine portion,82.35,6162.03,93609,NG,0,UNK
G,2019,G0246,Harbor Cogeneration Co,HCC ST-1,SB,4/12/1989,,CA,Combined Cycle - Steam Turbine portion,13.6,0.12,0,NG,0,UNK
G,2019,G0246,Harbor Cogeneration Co,HCC ST-2,SB,4/12/1989,,CA,Combined Cycle - Steam Turbine portion,11.5,0.12,0,NG,0,UNK
S,2019,S0182,Harbor College LACCD,SIP1042132,OP,12/20/2010,,PV,Photovoltaic,1.1,1927,0,SUN,0,N/A
H,2019,H0221,Hat Creek #1,1,OP,8/1/1921,,HY,Hydraulic Turbine (conventional),8.5,34325,0,WAT,0,UNK
H,2019,H0222,Hat Creek #2,1,OP,9/1/1921,,HY,Hydraulic Turbine (conventional),8.5,43077,0,WAT,0,UNK
H,2019,H0321,Hatchet Creek Project,UNIT 1,OP,1/1/1987,,HY,Hydraulic Turbine (conventional),7,23910,0,WAT,0,UNK
W,2019,W0369,"Hatchet Ridge Wind, LLC",WPRS 1,OP,12/14/2010,,WT,Wind Turbine,101.2,252366,0,WND,0,N/A
E,2019,E0236,Hay Road,362,OP,6/21/2013,,IC,"Internal Combustion Engine (diesel, piston)",1.6,12786,134093,LFG,0.01,UNK
G,2019,G0249,Haynes Generating Station,Unit #1,OP,9/1/1962,,ST,Steam Turbine,230,81671,1349750,NG,0,RFO
G,2019,G0249,Haynes Generating Station,Unit #10,OP,1/1/2005,,CT,Combined Cycle - Combustion Turbine portion,182.8,720200,9472980,NG,3945,UNK
G,2019,G0249,Haynes Generating Station,Unit #11,OP,6/1/2013,,GT,Combustion (gas) Turbine,108.19,69532,939549,NG,0,UNK
G,2019,G0249,Haynes Generating Station,Unit #12,OP,6/1/2013,,GT,Combustion (gas) Turbine,108.19,22216,305838,NG,0,UNK
G,2019,G0249,Haynes Generating Station,Unit #13,OP,6/1/2013,,GT,Combustion (gas) Turbine,108.19,90488,1080420,NG,0,UNK
G,2019,G0249,Haynes Generating Station,Unit #14,OP,6/1/2013,,GT,Combustion (gas) Turbine,108.19,19780,257394,NG,0,UNK
G,2019,G0249,Haynes Generating Station,Unit #15,OP,6/1/2013,,GT,Combustion (gas) Turbine,108.19,92502,1223350,NG,0,UNK
G,2019,G0249,Haynes Generating Station,Unit #16,OP,6/1/2013,,GT,Combustion (gas) Turbine,108.19,83327,1096650,NG,0,UNK
G,2019,G0249,Haynes Generating Station,Unit #2,OP,4/1/1963,,ST,Steam Turbine,230,23699,615971,NG,0,UNK
G,2019,G0249,Haynes Generating Station,Unit #8,OP,1/1/2005,,CA,Combined Cycle - Steam Turbine portion,264.4,908281,0,NG,0,UNK
G,2019,G0249,Haynes Generating Station,Unit #9,OP,1/1/2005,,CT,Combined Cycle - Combustion Turbine portion,182.8,804791,10494900,NG,2811,UNK
S,2019,S0427,Hayworth Solar Farm,Unit 1,OP,11/1/2015,,PV,Photovoltaic,26.66,64020,0,SUN,0,UNK
S,2019,S9049,Health Plan Inc. Kaiser Foundation,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
S,2019,S9037,Health Plan Inc. Kaiser Foundation,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
T,2019,T0033,Heber Geothermal Co,1,OP,8/1/1985,,ST,Steam Turbine,52,198110,0,GEO,0,UNK
T,2019,T0033,Heber Geothermal Co,GEN 2,OP,6/11/2006,,ST,Steam Turbine,3.5,5430.33,0,GEO,0,UNK
T,2019,T0033,Heber Geothermal Co,GEN 3,OP,6/11/2006,,ST,Steam Turbine,7,10860.7,0,GEO,0,UNK
T,2019,T0033,Heber Geothermal Co,GEN 4,OP,3/8/2018,,ST,Steam Turbine,19,125283,0,GEO,0,N/A
S,2019,S0298,Heber Solar Facility,Unit 1,OP,4/23/2014,,PV,Photovoltaic,10,26020,0,SUN,0,UNK
H,2019,H0228,Hell Hole,1,OP,7/1/1983,,HY,Hydraulic Turbine (conventional),0.73,2068,0.01,WAT,0.01,UNK
H,2019,H0229,Helms (Pumped Storage),Unit 936,OP,6/30/1984,,HY,Hydraulic Turbine (conventional),404,-11412,0,WAT,0,UNK
H,2019,H0229,Helms (Pumped Storage),Unit 937,OP,6/30/1984,,HY,Hydraulic Turbine (conventional),404,-62414,0,WAT,0,UNK
H,2019,H0229,Helms (Pumped Storage),Unit 938,OP,6/30/1984,,HY,Hydraulic Turbine (conventional),404,-224719,0,WAT,0,UNK
G,2019,G0867,Henrietta Peaker,HPP 1,OP,7/1/2002,,GT,Combustion (gas) Turbine,49,15766,175361,NG,0,UNK
G,2019,G0867,Henrietta Peaker,HPP 2,OP,7/1/2002,,GT,Combustion (gas) Turbine,49,14769,163893,NG,0,UNK
S,2019,S0532,Henrietta Solar Facility,M1250,OP,7/15/2016,,PV,Photovoltaic,102,245024,0,SUN,0,N/A
S,2019,S9003,Hewlett Packard,1,OP,1/1/2012,,PV,Photovoltaic,1,1620,0,SUN,0,N/A
H,2019,H0234,Hickman,1,OP,9/1/1979,,HY,Hydraulic Turbine (conventional),0.54,2094,0,WAT,0,UNK
H,2019,H0234,Hickman,2,OP,9/1/1979,,HY,Hydraulic Turbine (conventional),0.54,2094,0,WAT,0,UNK
G,2019,G0778,High Desert Power Project,CTG1,OP,1/11/2003,,CT,Combined Cycle - Combustion Turbine portion,177.3,662872,6905740,NG,0,UNK
G,2019,G0778,High Desert Power Project,CTG2,OP,1/16/2003,,CT,Combined Cycle - Combustion Turbine portion,177.3,685511,7753610,NG,0,UNK
G,2019,G0778,High Desert Power Project,CTG3,OP,1/23/2003,,CT,Combined Cycle - Combustion Turbine portion,177.3,745662,8292120,NG,0,UNK
G,2019,G0778,High Desert Power Project,ST,OP,3/8/2003,,CA,Combined Cycle - Steam Turbine portion,323,1243650,1620230,NG,0,NG
G,2019,G0258,High Sierra,Unit 1,OP,3/27/1989,,GT,Combustion (gas) Turbine,24,8570.02,89176,NG,0,UNK
G,2019,G0258,High Sierra,Unit 2,OP,3/27/1989,,GT,Combustion (gas) Turbine,24,8222.02,85560,NG,0,N/A
G,2019,G1051,High Sierra Cogeneration Power Plant,HS,OP,2/26/2010,,IC,"Internal Combustion Engine (diesel, piston)",6,31553,317748,NG,0,UNK
W,2019,W0355,High Winds,WPRS 1,OP,12/23/2003,,WT,Wind Turbine,162,264416,0,WND,0,N/A
S,2019,S9409,Highlander Solar 1 (SEPV8),SEPV8,OP,6/12/2013,,PV,Photovoltaic,12,32604.1,0,SUN,0,UNK
S,2019,S9410,Highlander Solar 2 (SEPV9),SEPV9,OP,6/11/2013,,PV,Photovoltaic,9,24523,0,SUN,0,UNK
E,2019,E0041,HL Power Company (Honey Lake),GEN 1,OP,7/26/1989,,ST,Steam Turbine,35.5,188452,2785360,WDS,21078,NG
H,2019,H0073,Hogan,GEN 1,OP,4/1/1989,,HY,Hydraulic Turbine (conventional),1.98,7260,0,WAT,0,UNK
H,2019,H0073,Hogan,GEN 2,OP,4/1/1989,,HY,Hydraulic Turbine (conventional),0.99,2660,0,WAT,0,UNK
S,2019,S0428,Hollister Solar,Unit 1,OP,4/1/2015,,PV,Photovoltaic,1.5,3824.91,0,SUN,0,UNK
H,2019,H0242,Hoover Dam (NV),154,OP,10/1/1936,,HY,Hydraulic Turbine (conventional),1040,2173560,0,WAT,0,UNK
H,2019,H0242,Hoover Dam (NV),8902,OP,10/1/1936,,HY,Hydraulic Turbine (conventional),1040,1158350,0,WAT,0,UNK
G,2019,G1046,Houweling Nurseries,1,OP,9/1/2012,,IC,"Internal Combustion Engine (diesel, piston)",4.35,23666,145808,NG,0,UNK
G,2019,G1046,Houweling Nurseries,2,OP,10/1/2013,,IC,"Internal Combustion Engine (diesel, piston)",4.35,23666,145808,NG,0,UNK
G,2019,G1046,Houweling Nurseries,3,OP,9/1/2012,,IC,"Internal Combustion Engine (diesel, piston)",4.35,23666,145808,NG,0,UNK
G,2019,G0268,Humboldt Bay,Unit 401,OP,9/30/2010,,IC,"Internal Combustion Engine (diesel, piston)",16.7,11132,96495,NG,1027,DFO
G,2019,G0268,Humboldt Bay,Unit 402,OP,9/29/2010,,IC,"Internal Combustion Engine (diesel, piston)",16.7,49730,423402,NG,2028,DFO
G,2019,G0268,Humboldt Bay,Unit 403,OP,3/11/2011,,IC,"Internal Combustion Engine (diesel, piston)",16.7,58682,500898,NG,6177,DFO
G,2019,G0268,Humboldt Bay,Unit 404,OP,9/29/2010,,IC,"Internal Combustion Engine (diesel, piston)",16.7,26627,235420,NG,2833,DFO
G,2019,G0268,Humboldt Bay,Unit 405,OP,9/29/2010,,IC,"Internal Combustion Engine (diesel, piston)",16.7,23688,201563,NG,1702,DFO
G,2019,G0268,Humboldt Bay,Unit 406,OP,9/29/2010,,IC,"Internal Combustion Engine (diesel, piston)",16.7,55085,466323,NG,4364,DFO
G,2019,G0268,Humboldt Bay,Unit 407,OP,9/29/2010,,IC,"Internal Combustion Engine (diesel, piston)",16.7,77020,695704,NG,3166,DFO
G,2019,G0268,Humboldt Bay,Unit 408,OP,9/29/2010,,IC,"Internal Combustion Engine (diesel, piston)",16.7,33836,301562,NG,2099,DFO
G,2019,G0268,Humboldt Bay,Unit 409,OP,9/29/2010,,IC,"Internal Combustion Engine (diesel, piston)",16.7,43866,385138,NG,2565,DFO
G,2019,G0268,Humboldt Bay,Unit 410,OP,9/29/2010,,IC,"Internal Combustion Engine (diesel, piston)",16.7,25477,225304,NG,1562,DFO
G,2019,G0274,Huntington Beach (AES),1,RE,6/30/1958,12/31/2019,ST,Steam Turbine,215,144008,1840400,NG,0,UNK
G,2019,G0274,Huntington Beach (AES),2,OP,12/5/1958,,ST,Steam Turbine,215,77663,982727,NG,0,UNK
S,2019,S0177,Huron Solar Station,1,OP,6/27/2012,,PV,Photovoltaic,20,39944,0,SUN,0,UNK
W,2019,W0397,IEUA,WPRS 1,OP,12/1/2011,,WT,Wind Turbine,1,43.63,0,WND,0,N/A
S,2019,S9300,Ignite Solar LLC_(Achomawi),Unit 1,OP,12/31/2013,,PV,Photovoltaic,1.5,1971,0,SUN,0,UNK
S,2019,S9301,Ignite Solar LLC_(Ahjumawi),Unit 1,OP,12/31/2013,,PV,Photovoltaic,1.5,1971,0,SUN,0,N/A
S,2019,S9195,Ignite Solar LLC_(Alkali Gardner A),Unit 1,OP,12/31/2013,,PV,Photovoltaic,1.5,1971,0,SUN,0,N/A
S,2019,S9196,Ignite Solar LLC_(Merced Ave A),Unit 1,OP,12/31/2013,,PV,Photovoltaic,1.5,1971,0,SUN,0,N/A
S,2019,S9197,Ignite Solar LLC_(Merced Ave B),Unit 1,OP,12/31/2013,,PV,Photovoltaic,1.5,1971,0,SUN,0,N/A
S,2019,S9198,Ignite Solar LLC_(Merced Ave C),Unit 1,OP,12/31/2013,,PV,Photovoltaic,1.5,1971,0,SUN,0,N/A
S,2019,S9320,ImModo California 1 LLC_(Alta 1),Unit 1,OP,12/31/2013,,PV,Photovoltaic,1.5,1971,0,SUN,0,N/A
S,2019,S9321,ImModo California 1 LLC_(Alta 3),Unit 1,OP,12/31/2013,,PV,Photovoltaic,1.5,1971,0,SUN,0,N/A
S,2019,S9322,ImModo California 1 LLC_(Alta 4),Unit 1,OP,12/31/2013,,PV,Photovoltaic,1.5,1971,0,SUN,0,N/A
S,2019,S9323,ImModo California 1 LLC_(Alta 5),Unit 1,OP,12/31/2013,,PV,Photovoltaic,1.5,1971,0,SUN,0,N/A
S,2019,S9324,ImModo California 1 LLC_(Alta 6),Unit 1,OP,12/31/2013,,PV,Photovoltaic,1.5,1971,0,SUN,0,N/A
S,2019,S9325,ImModo California 1 LLC_(East Orosi 1),Unit 1,OP,12/31/2013,,PV,Photovoltaic,1.5,1971,0,SUN,0,N/A
S,2019,S9326,ImModo California 1 LLC_(East Orosi 2),Unit 1,OP,12/31/2013,,PV,Photovoltaic,1.5,1971,0,SUN,0,N/A
S,2019,S9327,ImModo California 1 LLC_(East Orosi 3),Unit 1,OP,12/31/2013,,PV,Photovoltaic,1.5,1971,0,SUN,0,N/A
S,2019,S0255,Imperial Solar Energy Center South,56819,OP,11/1/2013,,PV,Photovoltaic,128.9,281501,0,SUN,0,UNK
S,2019,S0440,Imperial Solar Energy Center West,Unit 1,OP,4/12/2016,,PV,Photovoltaic,148.7,394891,0,SUN,0,UNK
S,2019,S0342,Imperial Valley Solar Company (IVSC) 2 LLC,1,OP,8/6/2015,,PV,Photovoltaic,20,47353,0,SUN,0,UNK
S,2019,S9112,Independence HS,1,OP,1/1/2012,,PV,Photovoltaic,1.2,1897,0,SUN,0,N/A
H,2019,H0243,Indian Valley Dam,1641,CS,10/1/1983,,HY,Hydraulic Turbine (conventional),1.46,3765,0.01,WAT,0.01,UNK
H,2019,H0243,Indian Valley Dam,1642,CS,10/1/1983,,HY,Hydraulic Turbine (conventional),1.46,4520,0.01,WAT,0.01,UNK
H,2019,H0243,Indian Valley Dam,8332,CS,10/1/1983,,HY,Hydraulic Turbine (conventional),0.09,0.01,0.01,WAT,0.01,UNK
G,2019,G0818,Indigo Generation LLC,Indigo1,OP,7/26/2001,,GT,Combustion (gas) Turbine,45,12590,137073,NG,0,UNK
G,2019,G0818,Indigo Generation LLC,Indigo2,OP,7/26/2001,,GT,Combustion (gas) Turbine,45,12576,138399,NG,0,UNK
G,2019,G0818,Indigo Generation LLC,Indigo3,OP,9/1/2001,,GT,Combustion (gas) Turbine,45,8923,101236,NG,0,UNK
S,2019,S0221,Industry MetroLink PV 1,1,OP,5/1/2012,,PV,Photovoltaic,1.5,2775.05,0,SUN,0,UNK
S,2019,S9277,Industry Solar Power Generation Station 1,ISP1,OP,12/1/2013,,PV,Photovoltaic,1.5,4238,0,SUN,0,UNK
S,2019,S9067,Inergy Propoane LLC,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
S,2019,S9050,Ingomar Packing Co.,1,OP,1/1/2012,,PV,Photovoltaic,1,1622,0,SUN,0,N/A
G,2019,G0868,Inland Empire Energy Center,Unit 1,RE,6/1/2009,12/31/2019,CS,Combined Cycle - Single Shaft,405,33125.1,287162,NG,0,UNK
G,2019,G0868,Inland Empire Energy Center,Unit 2,RE,5/1/2010,12/31/2019,CS,Combined Cycle - Single Shaft,405,0.12,0,NG,0,UNK
H,2019,H0244,Inskip,1,OP,10/1/1979,,HY,Hydraulic Turbine (conventional),8,0.01,0,WAT,0,UNK
S,2019,S9098,Intel Corporation,1,OP,1/1/2012,,PV,Photovoltaic,1,1653,0,SUN,0,N/A
S,2019,S0622,Intel Corporation - Folsom Carport Phase 1,956100-CA,OP,7/9/2010,,PV,Photovoltaic,1.1,1562,0,SUN,0,N/A
S,2019,S9096,Intel Corporation - Folsom Carport Phase 2,1,OP,10/1/2012,,PV,Photovoltaic,1.02,1644,0,SUN,0,N/A
S,2019,S0629,Intel Corporation - Folsom Carport Phase 3,9568336-CA,OP,9/29/2016,,PV,Photovoltaic,6.45,8368,0,SUN,0,N/A
C,2019,C0023,Intermountain Power Project (UT),Unit 1,OP,6/9/1986,,ST,Steam Turbine,900,3839180,38545300,BIT,113186,DFO
C,2019,C0023,Intermountain Power Project (UT),Unit 2,OP,5/1/1987,,ST,Steam Turbine,900,3722670,36898900,BIT,103364,DFO
W,2019,W0354,"International Turbine Research Inc. (Retired June 14, 2018)",WPRS 1,OP,6/14/1988,,WT,Wind Turbine,18.43,13971.9,0,WND,0,N/A
H,2019,H0245,Iron Gate,1,OP,2/1/1962,,HY,Hydraulic Turbine (conventional),18,101368,0,WAT,0,UNK
S,2019,S0114,Ironwood State Prison,1,OP,5/2/2008,,PV,Photovoltaic,1,1799,0,SUN,0,UNK
S,2019,S0357,Ironwood State Prison II,1,OP,7/4/2012,,PV,Photovoltaic,4,7008,0,SUN,0,N/A
S,2019,S9122,Irrigation District South San Joaquin,1,OP,1/1/2012,,PV,Photovoltaic,1.3,2027,0,SUN,0,N/A
H,2019,H0094,Isabella,GEN1,OP,1/1/1990,,HY,Hydraulic Turbine (conventional),6.95,45614,0,WAT,0,UNK
H,2019,H0094,Isabella,GEN2,OP,1/1/1990,,HY,Hydraulic Turbine (conventional),6.95,0.12,0,WAT,0,UNK
S,2019,S0348,Ivanhoe Solar,IS,OP,1/17/2014,,PV,Photovoltaic,3.5,6593,0,SUN,0,N/A
S,2019,S0078,Ivanpah I (Solar Partners II),Ivanpah 1,OP,12/30/2013,,ST,Steam Turbine,126,243037,0,SUN,391005,NG
S,2019,S0079,Ivanpah II (Solar Partners I),Ivanpah 2,OP,12/31/2013,,ST,Steam Turbine,133,271641,0,SUN,508953,NG
S,2019,S0080,Ivanpah III (Solar Partners VIII),Ivanpah 3,OP,12/31/2013,,ST,Steam Turbine,133,257535,0,SUN,400766,NG
S,2019,S0161,IVSC1 - (SunPeak 1) - 23MW PV,Unit 1,OP,6/1/2012,,PV,Photovoltaic,23,47615,0,SUN,0,UNK
T,2019,T0015,J J Elmore,GEN1,OP,11/1/1988,,ST,Steam Turbine,43.2,335757,0,GEO,0,UNK
